Goal;X;Y;C;shot_aerial_won;shot_open_goal;shot_deflected;Distance_(0.365, 10.291];Distance_(10.291, 14.058];Distance_(14.058, 18.305];Distance_(18.305, 23.672];Distance_(23.672, 74.472];Angle_(-0.001, 0.254];Angle_(0.254, 0.317];Angle_(0.317, 0.406];Angle_(0.406, 0.599];Angle_(0.599, 2.795];shot_type_Free Kick;shot_type_Open Play;shot_type_Penalty;shot_body_part_Head;shot_body_part_Left Foot;shot_body_part_Other;shot_body_part_Right Foot
0;4.916.666.666.666.670;59.625;9.625;0.0;0.0;0.0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1
0;2.083.333.333.333.330;78.75;28.75;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0
0;22.0;4.025.000.000.000.000;9.749.999.999.999.990;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1
0;12.333.333.333.333.300;4.837.500.000.000.000;1.624.999.999.999.990;0.0;0.0;0.0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1
0;15.5;35.0;15.0;0.0;0.0;0.0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1
0;7.75;68.0;18.0;0.0;0.0;0.0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1
0;2.358.333.333.333.330;63.125;13.125;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1
0;24.75;56.0;6.0;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1
0;1.941.666.666.666.660;54.0;4.0;0.0;0.0;0.0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0
0;11.166.666.666.666.600;37.375;12.625;0.0;0.0;0.0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0
0;1.983.333.333.333.330;61.875;11.875;0.0;0.0;0.0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0
1;6.25;53.375;3.375;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1
0;14.666.666.666.666.600;4.712.500.000.000.000;2.874.999.999.999.990;0.0;0.0;0.0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1
1;5.0;44.25;5.75;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0
0;2.333.333.333.333.330;39.5;10.5;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0
0;5.083.333.333.333.320;50.125;0.125;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
1;8.25;51.625;1.625;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
0;0.5833333333333286;61.5;11.5;0.0;0.0;0.0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0
1;8.916.666.666.666.670;60.625;10.625;0.0;0.0;0.0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1
1;9.833.333.333.333.320;4.712.500.000.000.000;2.874.999.999.999.990;0.0;0.0;0.0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0
0;14.416.666.666.666.600;54.75;4.75;0.0;0.0;0.0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0
0;12.0;28.625;21.375;0.0;0.0;0.0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1
0;5.333.333.333.333.320;35.75;14.25;0.0;0.0;0.0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
0;0.9166666666666714;56.625;6.625;0.0;0.0;0.0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1
0;1.741.666.666.666.660;45.625;4.375;0.0;0.0;0.0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0
0;1.808.333.333.333.330;45.5;4.5;0.0;0.0;0.0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0
0;17.5;34.375;15.625;0.0;0.0;0.0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0
0;14.666.666.666.666.600;68.875;18.875;0.0;0.0;0.0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0
0;2.216.666.666.666.660;34.5;15.5;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0
0;14.666.666.666.666.600;68.625;18.625;0.0;0.0;0.0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1
0;20.0;43.25;6.75;0.0;0.0;0.0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1
0;10.166.666.666.666.600;67.875;17.875;0.0;0.0;0.0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1
0;5.25;4.474.999.999.999.990;5.250.000.000.000.000;1.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
0;9.833.333.333.333.320;49.375;0.625;0.0;0.0;0.0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1
0;14.25;50.625;0.625;0.0;0.0;0.0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0
0;1.641.666.666.666.660;68.125;18.125;0.0;0.0;0.0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1
0;2.466.666.666.666.660;4.400.000.000.000.000;5.999.999.999.999.990;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1
0;19.75;38.75;11.25;0.0;0.0;0.0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0
0;9.083.333.333.333.320;35.5;14.5;0.0;0.0;0.0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0
0;6.416.666.666.666.670;49.875;0.125;1.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
1;8.833.333.333.333.320;58.875;8.875;0.0;0.0;0.0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1
0;11.75;36.0;14.0;0.0;0.0;0.0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1
0;13.416.666.666.666.600;59.125;9.125;0.0;0.0;0.0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0
0;25.25;50.5;0.5;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0
0;19.0;49.875;0.125;0.0;0.0;0.0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0
0;8.416.666.666.666.670;56.375;6.375;1.0;0.0;0.0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
0;9.666.666.666.666.670;51.375;1.375;1.0;0.0;0.0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
0;9.25;62.375;12.375;0.0;0.0;0.0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1
0;35.833.333.333.333.200;53.25;3.25;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1
0;1.791.666.666.666.660;66.0;16.0;0.0;0.0;0.0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0
0;2.208.333.333.333.330;59.625;9.625;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0
0;9.75;54.875;4.875;0.0;0.0;0.0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0
0;11.333.333.333.333.300;68.375;18.375;0.0;0.0;0.0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1
1;10.666.666.666.666.600;64.375;14.375;0.0;0.0;0.0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1
0;1.908.333.333.333.330;66.625;16.625;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1
0;7.25;47.375;2.625;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1
0;1.741.666.666.666.660;77.75;27.75;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0
0;8.333.333.333.333.320;63.5;13.5;0.0;0.0;0.0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1
0;1.941.666.666.666.660;59.75;9.75;0.0;0.0;0.0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0
0;10.083.333.333.333.300;46.25;3.75;0.0;0.0;0.0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0
0;14.416.666.666.666.600;39.375;10.625;0.0;0.0;0.0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0
0;1.633.333.333.333.330;53.25;3.25;0.0;0.0;1.0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1
0;25.0;4.912.499.999.999.990;0.8750000000000071;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1
0;2.008.333.333.333.330;53.75;3.75;0.0;0.0;0.0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0
0;6.75;46.125;3.875;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
0;24.166.666.666.666.700;65.875;15.875;0.0;0.0;0.0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1
0;2.016.666.666.666.660;69.625;19.625;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0
0;10.166.666.666.666.600;46.75;3.25;1.0;0.0;0.0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
0;23.75;33.375;16.625;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0
0;7.083.333.333.333.320;52.375;2.375;1.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
0;1.816.666.666.666.660;33.25;16.75;0.0;0.0;0.0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0
0;14.166.666.666.666.600;32.0;18.0;0.0;0.0;0.0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1
0;4.083.333.333.333.320;36.125;13.875;0.0;0.0;0.0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
0;7.416.666.666.666.670;30.625;19.375;0.0;0.0;0.0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0
0;11.5;67.25;17.25;0.0;0.0;0.0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1
0;14.166.666.666.666.600;59.875;9.875;0.0;0.0;0.0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0
0;6.083.333.333.333.320;41.375;8.625;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
0;2.358.333.333.333.330;5.099.999.999.999.990;0.9999999999999929;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1
0;4.0;39.375;10.625;0.0;0.0;0.0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0
0;7.75;4.337.500.000.000.000;6.624.999.999.999.990;1.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
0;5.083.333.333.333.320;37.5;12.5;0.0;0.0;0.0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0
0;12.25;42.5;7.5;0.0;0.0;0.0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0
0;9.0;39.75;10.25;0.0;0.0;0.0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0
0;12.666.666.666.666.600;4.462.500.000.000.000;5.374.999.999.999.990;0.0;0.0;0.0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0
0;11.916.666.666.666.600;29.375;20.625;0.0;0.0;0.0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1
0;15.5;51.25;1.25;0.0;0.0;0.0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1
0;12.25;50.625;0.625;0.0;0.0;0.0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0
0;2.158.333.333.333.330;39.875;10.125;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0
0;9.083.333.333.333.320;33.375;16.625;0.0;0.0;0.0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1
0;5.916.666.666.666.670;4.775.000.000.000.000;2.249.999.999.999.990;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0
0;12.75;67.75;17.75;0.0;0.0;0.0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1
0;5.0;45.625;4.375;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
0;10.833.333.333.333.300;31.0;19.0;0.0;0.0;0.0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0
0;1.658.333.333.333.330;33.0;17.0;0.0;0.0;0.0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0
0;9.083.333.333.333.320;33.0;17.0;0.0;0.0;0.0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0
1;9.833.333.333.333.320;50.0;0.0;0.0;0.0;0.0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0
0;5.666.666.666.666.670;63.75;13.75;0.0;0.0;0.0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1
0;1.783.333.333.333.330;38.5;11.5;0.0;0.0;0.0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0
0;19.75;69.625;19.625;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0
0;8.916.666.666.666.670;38.125;11.875;0.0;0.0;0.0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0
0;6.666.666.666.666.670;53.75;3.75;1.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
0;10.5;42.5;7.5;0.0;0.0;0.0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1
0;11.666.666.666.666.600;53.875;3.875;0.0;0.0;0.0;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0
0;10.666.666.666.666.600;51.5;1.5;0.0;0.0;0.0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
0;6.916.666.666.666.670;38.5;11.5;0.0;0.0;0.0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0
1;6.25;4.974.999.999.999.990;0.2500000000000071;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1
0;2.058.333.333.333.330;69.0;19.0;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1
0;1.733.333.333.333.330;60.375;10.375;0.0;0.0;0.0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0
0;6.5;35.25;14.75;0.0;0.0;0.0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
0;11.416.666.666.666.600;78.5;28.5;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0
0;23.333.333.333.333.200;33.5;16.5;0.0;0.0;0.0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0
0;2.25;62.25;12.25;0.0;0.0;0.0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0
0;1.683.333.333.333.330;69.625;19.625;0.0;0.0;0.0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1
0;2.483.333.333.333.330;39.875;10.125;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1
0;1.608.333.333.333.330;4.775.000.000.000.000;2.249.999.999.999.990;0.0;0.0;0.0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1
0;8.583.333.333.333.320;43.0;7.0;1.0;0.0;0.0;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0
0;1.641.666.666.666.660;38.75;11.25;0.0;0.0;0.0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1
0;1.991.666.666.666.660;51.625;1.625;0.0;0.0;0.0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0
0;1.816.666.666.666.660;31.0;19.0;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1
0;8.583.333.333.333.320;42.375;7.625;0.0;0.0;0.0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0
0;3.25;80.0;30.0;0.0;0.0;0.0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0
1;9.833.333.333.333.320;50.125;0.125;0.0;0.0;0.0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0
0;14.25;72.875;22.875;0.0;0.0;0.0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0
0;15.5;45.0;5.0;0.0;0.0;0.0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0
0;1.983.333.333.333.330;49.25;0.75;0.0;0.0;0.0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1
0;22.75;64.0;14.0;0.0;0.0;1.0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0
0;18.5;45.125;4.875;0.0;0.0;0.0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1
1;9.833.333.333.333.320;4.962.500.000.000.000;0.3749999999999929;0.0;0.0;0.0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0
0;6.333.333.333.333.320;50.0;0.0;1.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
0;13.666.666.666.666.600;4.712.500.000.000.000;2.874.999.999.999.990;0.0;0.0;0.0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1
1;10.083.333.333.333.300;4.962.500.000.000.000;0.3749999999999929;0.0;0.0;0.0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0
0;16.5;50.625;0.625;0.0;0.0;0.0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1
0;1.641.666.666.666.660;24.249.999.999.999.900;25.750.000.000.000.000;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1
0;5.416.666.666.666.670;51.5;1.5;1.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
0;6.416.666.666.666.670;61.75;11.75;0.0;0.0;0.0;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0
0;3.924.999.999.999.990;27.500.000.000.000.000;47.25;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0
0;7.416.666.666.666.670;29.125;20.875;0.0;0.0;0.0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1
0;1.666.666.666.666.660;55.75;5.75;0.0;0.0;0.0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1
0;14.916.666.666.666.600;4.537.499.999.999.990;4.625.000.000.000.000;0.0;0.0;0.0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0
1;10.083.333.333.333.300;50.0;0.0;0.0;0.0;0.0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0
0;2.041.666.666.666.660;60.875;10.875;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0
0;2.183.333.333.333.330;39.75;10.25;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0
1;2.083.333.333.333.330;52.25;2.25;0.0;0.0;0.0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0
1;2.208.333.333.333.330;54.25;4.25;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0
0;11.5;61.375;11.375;0.0;0.0;0.0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0
1;20.5;53.875;3.875;0.0;0.0;0.0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0
0;11.083.333.333.333.300;70.25;20.25;0.0;0.0;0.0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1
0;1.991.666.666.666.660;4.412.499.999.999.990;5.875.000.000.000.000;0.0;0.0;0.0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1
0;4.083.333.333.333.320;28.375;21.625;0.0;0.0;0.0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0
0;7.416.666.666.666.670;37.625;12.375;0.0;0.0;0.0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0
0;20.0;54.25;4.25;0.0;0.0;0.0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1
1;14.5;43.25;6.75;0.0;0.0;0.0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1
0;1.633.333.333.333.330;76.0;26.0;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0
1;10.75;54.125;4.125;0.0;0.0;1.0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0
0;12.583.333.333.333.300;53.75;3.75;0.0;0.0;0.0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0
0;13.0;27.625;22.375;0.0;0.0;0.0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1
0;2.733.333.333.333.330;50.125;0.125;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0
0;17.25;34.0;16.0;0.0;0.0;0.0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1
1;4.0;46.25;3.75;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0
0;12.333.333.333.333.300;38.75;11.25;0.0;0.0;0.0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1
0;14.833.333.333.333.300;51.125;1.125;0.0;0.0;0.0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1
0;4.083.333.333.333.320;54.375;4.375;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
1;7.5;51.125;1.125;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1
0;1.633.333.333.333.330;69.5;19.5;0.0;0.0;0.0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1
0;19.5;38.0;12.0;0.0;0.0;0.0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1
1;2.241.666.666.666.660;62.75;12.75;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0
0;10.416.666.666.666.600;34.125;15.875;0.0;0.0;0.0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0
0;15.583.333.333.333.300;72.625;22.625;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0
0;15.333.333.333.333.300;39.75;10.25;0.0;0.0;0.0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0
0;10.666.666.666.666.600;40.0;10.0;0.0;0.0;1.0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1
0;4.666.666.666.666.670;47.5;2.5;1.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
0;5.333.333.333.333.320;59.375;9.375;0.0;0.0;0.0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0
1;12.583.333.333.333.300;4.287.499.999.999.990;7.125.000.000.000.000;0.0;0.0;0.0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0
1;9.333.333.333.333.320;59.5;9.5;0.0;0.0;0.0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1
0;9.5;55.625;5.625;0.0;0.0;0.0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1
0;1.666.666.666.666.660;74.125;24.125;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1
0;10.75;4.724.999.999.999.990;2.750.000.000.000.000;0.0;0.0;0.0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0
0;26.5;58.125;8.125;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1
0;2.108.333.333.333.330;28.875;21.125;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1
0;8.833.333.333.333.320;4.662.499.999.999.990;3.375.000.000.000.000;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0
1;8.833.333.333.333.320;5.025.000.000.000.000;0.2500000000000071;1.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
0;10.5;41.125;8.875;0.0;0.0;0.0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1
0;8.583.333.333.333.320;40.125;9.875;0.0;0.0;0.0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0
0;8.333.333.333.333.320;41.75;8.25;1.0;0.0;0.0;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0
0;14.75;65.625;15.625;0.0;0.0;0.0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0
0;20.75;25.625;24.375;0.0;0.0;0.0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1
0;11.916.666.666.666.600;58.5;8.5;0.0;0.0;0.0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1
0;1.883.333.333.333.330;61.625;11.625;0.0;0.0;0.0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0
0;19.0;55.625;5.625;0.0;0.0;0.0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0
1;9.166.666.666.666.670;4.912.499.999.999.990;0.8750000000000071;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1
0;9.5;4.724.999.999.999.990;2.750.000.000.000.000;0.0;0.0;0.0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
0;1.691.666.666.666.660;55.0;5.0;0.0;0.0;0.0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0
0;6.583.333.333.333.320;54.125;4.125;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1
0;34.166.666.666.666.700;60.0;10.0;0.0;0.0;0.0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1
0;11.666.666.666.666.700;38.125;11.875;0.0;0.0;0.0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0
0;7.083.333.333.333.320;36.5;13.5;0.0;0.0;0.0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
0;4.666.666.666.666.670;4.662.499.999.999.990;3.375.000.000.000.000;0.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
0;12.25;29.125;20.875;0.0;0.0;0.0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0
0;24.25;57.25;7.25;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1
1;8.916.666.666.666.670;37.0;13.0;0.0;0.0;0.0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
0;9.916.666.666.666.670;30.625;19.375;0.0;0.0;0.0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1
0;8.75;55.0;5.0;1.0;0.0;0.0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
1;10.75;48.25;1.75;0.0;0.0;1.0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1
